Query: superfocus/fastq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Database used: 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aligner used: diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subsystem 2,ENRIQ_10_S11_L001_microbial_1.fastq,ENRIQ_10_S11_L001_microbial_2.fastq,ENRIQ_11_S12_L001_microbial_1.fastq,ENRIQ_11_S12_L001_microbial_2.fastq,ENRIQ_12_S13_L001_microbial_1.fastq,ENRIQ_12_S13_L001_microbial_2.fastq,ENRIQ_13_S14_L001_microbial_1.fastq,ENRIQ_13_S14_L001_microbial_2.fastq,ENRIQ_14_S15_L001_microbial_1.fastq,ENRIQ_14_S15_L001_microbial_2.fastq,ENRIQ_15_S16_L001_microbial_1.fastq,ENRIQ_15_S16_L001_microbial_2.fastq,ENRIQ_16_S17_L001_microbial_1.fastq,ENRIQ_16_S17_L001_microbial_2.fastq,ENRIQ_17_S18_L001_microbial_1.fastq,ENRIQ_17_S18_L001_microbial_2.fastq,ENRIQ_18_S19_L001_microbial_1.fastq,ENRIQ_18_S19_L001_microbial_2.fastq,ENRIQ_19_S20_L001_microbial_1.fastq,ENRIQ_19_S20_L001_microbial_2.fastq,ENRIQ_1_S2_L001_microbial_1.fastq,ENRIQ_1_S2_L001_microbial_2.fastq,ENRIQ_20_S21_L001_microbial_1.fastq,ENRIQ_20_S21_L001_microbial_2.fastq,ENRIQ_21_S22_L001_microbial_1.fastq,ENRIQ_21_S22_L001_microbial_2.fastq,ENRIQ_22_S23_L001_microbial_1.fastq,ENRIQ_22_S23_L001_microbial_2.fastq,ENRIQ_23_S24_L001_microbial_1.fastq,ENRIQ_23_S24_L001_microbial_2.fastq,ENRIQ_24_S25_L001_microbial_1.fastq,ENRIQ_24_S25_L001_microbial_2.fastq,ENRIQ_25_S26_L001_microbial_1.fastq,ENRIQ_25_S26_L001_microbial_2.fastq,ENRIQ_26_S27_L001_microbial_1.fastq,ENRIQ_26_S27_L001_microbial_2.fastq,ENRIQ_27_S28_L001_microbial_1.fastq,ENRIQ_27_S28_L001_microbial_2.fastq,ENRIQ_28_S29_L001_microbial_1.fastq,ENRIQ_28_S29_L001_microbial_2.fastq,ENRIQ_29_S30_L001_microbial_1.fastq,ENRIQ_29_S30_L001_microbial_2.fastq,ENRIQ_2_S3_L001_microbial_1.fastq,ENRIQ_2_S3_L001_microbial_2.fastq,ENRIQ_30_S31_L001_microbial_1.fastq,ENRIQ_30_S31_L001_microbial_2.fastq,ENRIQ_31_S32_L001_microbial_1.fastq,ENRIQ_31_S32_L001_microbial_2.fastq,ENRIQ_32_S33_L001_microbial_1.fastq,ENRIQ_32_S33_L001_microbial_2.fastq,ENRIQ_33_S34_L001_microbial_1.fastq,ENRIQ_33_S34_L001_microbial_2.fastq,ENRIQ_34_S35_L001_microbial_1.fastq,ENRIQ_34_S35_L001_microbial_2.fastq,ENRIQ_35_S36_L001_microbial_1.fastq,ENRIQ_35_S36_L001_microbial_2.fastq,ENRIQ_36_S37_L001_microbial_1.fastq,ENRIQ_36_S37_L001_microbial_2.fastq,ENRIQ_37_S38_L001_microbial_1.fastq,ENRIQ_37_S38_L001_microbial_2.fastq,ENRIQ_38_S39_L001_microbial_1.fastq,ENRIQ_38_S39_L001_microbial_2.fastq,ENRIQ_39_S40_L001_microbial_1.fastq,ENRIQ_39_S40_L001_microbial_2.fastq,ENRIQ_3_S4_L001_microbial_1.fastq,ENRIQ_3_S4_L001_microbial_2.fastq,ENRIQ_40_S41_L001_microbial_1.fastq,ENRIQ_40_S41_L001_microbial_2.fastq,ENRIQ_41_S42_L001_microbial_1.fastq,ENRIQ_41_S42_L001_microbial_2.fastq,ENRIQ_42_S43_L001_microbial_1.fastq,ENRIQ_42_S43_L001_microbial_2.fastq,ENRIQ_43_S44_L001_microbial_1.fastq,ENRIQ_43_S44_L001_microbial_2.fastq,ENRIQ_44_S45_L001_microbial_1.fastq,ENRIQ_44_S45_L001_microbial_2.fastq,ENRIQ_45_S46_L001_microbial_1.fastq,ENRIQ_45_S46_L001_microbial_2.fastq,ENRIQ_46_S47_L001_microbial_1.fastq,ENRIQ_46_S47_L001_microbial_2.fastq,ENRIQ_47_S48_L001_microbial_1.fastq,ENRIQ_47_S48_L001_microbial_2.fastq,ENRIQ_48_S49_L001_microbial_1.fastq,ENRIQ_48_S49_L001_microbial_2.fastq,ENRIQ_49_S50_L001_microbial_1.fastq,ENRIQ_49_S50_L001_microbial_2.fastq,ENRIQ_4_S5_L001_microbial_1.fastq,ENRIQ_4_S5_L001_microbial_2.fastq,ENRIQ_50_S51_L001_microbial_1.fastq,ENRIQ_50_S51_L001_microbial_2.fastq,ENRIQ_51_S52_L001_microbial_1.fastq,ENRIQ_51_S52_L001_microbial_2.fastq,ENRIQ_52_S53_L001_microbial_1.fastq,ENRIQ_52_S53_L001_microbial_2.fastq,ENRIQ_53_S54_L001_microbial_1.fastq,ENRIQ_53_S54_L001_microbial_2.fastq,ENRIQ_54_S55_L001_microbial_1.fastq,ENRIQ_54_S55_L001_microbial_2.fastq,ENRIQ_55_S56_L001_microbial_1.fastq,ENRIQ_55_S56_L001_microbial_2.fastq,ENRIQ_56_S57_L001_microbial_1.fastq,ENRIQ_56_S57_L001_microbial_2.fastq,ENRIQ_57_S58_L001_microbial_1.fastq,ENRIQ_57_S58_L001_microbial_2.fastq,ENRIQ_58_S59_L001_microbial_1.fastq,ENRIQ_58_S59_L001_microbial_2.fastq,ENRIQ_59_S60_L001_microbial_1.fastq,ENRIQ_59_S60_L001_microbial_2.fastq,ENRIQ_5_S6_L001_microbial_1.fastq,ENRIQ_5_S6_L001_microbial_2.fastq,ENRIQ_60_S61_L001_microbial_1.fastq,ENRIQ_60_S61_L001_microbial_2.fastq,ENRIQ_61_S62_L001_microbial_1.fastq,ENRIQ_61_S62_L001_microbial_2.fastq,ENRIQ_62_S63_L001_microbial_1.fastq,ENRIQ_62_S63_L001_microbial_2.fastq,ENRIQ_6_S7_L001_microbial_1.fastq,ENRIQ_6_S7_L001_microbial_2.fastq,ENRIQ_7_S8_L001_microbial_1.fastq,ENRIQ_7_S8_L001_microbial_2.fastq,ENRIQ_8_S9_L001_microbial_1.fastq,ENRIQ_8_S9_L001_microbial_2.fastq,ENRIQ_9_S10_L001_microbial_1.fastq,ENRIQ_9_S10_L001_microbial_2.fastq,ENRIQ_10_S11_L001_microbial_1.fastq %,ENRIQ_10_S11_L001_microbial_2.fastq %,ENRIQ_11_S12_L001_microbial_1.fastq %,ENRIQ_11_S12_L001_microbial_2.fastq %,ENRIQ_12_S13_L001_microbial_1.fastq %,ENRIQ_12_S13_L001_microbial_2.fastq %,ENRIQ_13_S14_L001_microbial_1.fastq %,ENRIQ_13_S14_L001_microbial_2.fastq %,ENRIQ_14_S15_L001_microbial_1.fastq %,ENRIQ_14_S15_L001_microbial_2.fastq %,ENRIQ_15_S16_L001_microbial_1.fastq %,ENRIQ_15_S16_L001_microbial_2.fastq %,ENRIQ_16_S17_L001_microbial_1.fastq %,ENRIQ_16_S17_L001_microbial_2.fastq %,ENRIQ_17_S18_L001_microbial_1.fastq %,ENRIQ_17_S18_L001_microbial_2.fastq %,ENRIQ_18_S19_L001_microbial_1.fastq %,ENRIQ_18_S19_L001_microbial_2.fastq %,ENRIQ_19_S20_L001_microbial_1.fastq %,ENRIQ_19_S20_L001_microbial_2.fastq %,ENRIQ_1_S2_L001_microbial_1.fastq %,ENRIQ_1_S2_L001_microbial_2.fastq %,ENRIQ_20_S21_L001_microbial_1.fastq %,ENRIQ_20_S21_L001_microbial_2.fastq %,ENRIQ_21_S22_L001_microbial_1.fastq %,ENRIQ_21_S22_L001_microbial_2.fastq %,ENRIQ_22_S23_L001_microbial_1.fastq %,ENRIQ_22_S23_L001_microbial_2.fastq %,ENRIQ_23_S24_L001_microbial_1.fastq %,ENRIQ_23_S24_L001_microbial_2.fastq %,ENRIQ_24_S25_L001_microbial_1.fastq %,ENRIQ_24_S25_L001_microbial_2.fastq %,ENRIQ_25_S26_L001_microbial_1.fastq %,ENRIQ_25_S26_L001_microbial_2.fastq %,ENRIQ_26_S27_L001_microbial_1.fastq %,ENRIQ_26_S27_L001_microbial_2.fastq %,ENRIQ_27_S28_L001_microbial_1.fastq %,ENRIQ_27_S28_L001_microbial_2.fastq %,ENRIQ_28_S29_L001_microbial_1.fastq %,ENRIQ_28_S29_L001_microbial_2.fastq %,ENRIQ_29_S30_L001_microbial_1.fastq %,ENRIQ_29_S30_L001_microbial_2.fastq %,ENRIQ_2_S3_L001_microbial_1.fastq %,ENRIQ_2_S3_L001_microbial_2.fastq %,ENRIQ_30_S31_L001_microbial_1.fastq %,ENRIQ_30_S31_L001_microbial_2.fastq %,ENRIQ_31_S32_L001_microbial_1.fastq %,ENRIQ_31_S32_L001_microbial_2.fastq %,ENRIQ_32_S33_L001_microbial_1.fastq %,ENRIQ_32_S33_L001_microbial_2.fastq %,ENRIQ_33_S34_L001_microbial_1.fastq %,ENRIQ_33_S34_L001_microbial_2.fastq %,ENRIQ_34_S35_L001_microbial_1.fastq %,ENRIQ_34_S35_L001_microbial_2.fastq %,ENRIQ_35_S36_L001_microbial_1.fastq %,ENRIQ_35_S36_L001_microbial_2.fastq %,ENRIQ_36_S37_L001_microbial_1.fastq %,ENRIQ_36_S37_L001_microbial_2.fastq %,ENRIQ_37_S38_L001_microbial_1.fastq %,ENRIQ_37_S38_L001_microbial_2.fastq %,ENRIQ_38_S39_L001_microbial_1.fastq %,ENRIQ_38_S39_L001_microbial_2.fastq %,ENRIQ_39_S40_L001_microbial_1.fastq %,ENRIQ_39_S40_L001_microbial_2.fastq %,ENRIQ_3_S4_L001_microbial_1.fastq %,ENRIQ_3_S4_L001_microbial_2.fastq %,ENRIQ_40_S41_L001_microbial_1.fastq %,ENRIQ_40_S41_L001_microbial_2.fastq %,ENRIQ_41_S42_L001_microbial_1.fastq %,ENRIQ_41_S42_L001_microbial_2.fastq %,ENRIQ_42_S43_L001_microbial_1.fastq %,ENRIQ_42_S43_L001_microbial_2.fastq %,ENRIQ_43_S44_L001_microbial_1.fastq %,ENRIQ_43_S44_L001_microbial_2.fastq %,ENRIQ_44_S45_L001_microbial_1.fastq %,ENRIQ_44_S45_L001_microbial_2.fastq %,ENRIQ_45_S46_L001_microbial_1.fastq %,ENRIQ_45_S46_L001_microbial_2.fastq %,ENRIQ_46_S47_L001_microbial_1.fastq %,ENRIQ_46_S47_L001_microbial_2.fastq %,ENRIQ_47_S48_L001_microbial_1.fastq %,ENRIQ_47_S48_L001_microbial_2.fastq %,ENRIQ_48_S49_L001_microbial_1.fastq %,ENRIQ_48_S49_L001_microbial_2.fastq %,ENRIQ_49_S50_L001_microbial_1.fastq %,ENRIQ_49_S50_L001_microbial_2.fastq %,ENRIQ_4_S5_L001_microbial_1.fastq %,ENRIQ_4_S5_L001_microbial_2.fastq %,ENRIQ_50_S51_L001_microbial_1.fastq %,ENRIQ_50_S51_L001_microbial_2.fastq %,ENRIQ_51_S52_L001_microbial_1.fastq %,ENRIQ_51_S52_L001_microbial_2.fastq %,ENRIQ_52_S53_L001_microbial_1.fastq %,ENRIQ_52_S53_L001_microbial_2.fastq %,ENRIQ_53_S54_L001_microbial_1.fastq %,ENRIQ_53_S54_L001_microbial_2.fastq %,ENRIQ_54_S55_L001_microbial_1.fastq %,ENRIQ_54_S55_L001_microbial_2.fastq %,ENRIQ_55_S56_L001_microbial_1.fastq %,ENRIQ_55_S56_L001_microbial_2.fastq %,ENRIQ_56_S57_L001_microbial_1.fastq %,ENRIQ_56_S57_L001_microbial_2.fastq %,ENRIQ_57_S58_L001_microbial_1.fastq %,ENRIQ_57_S58_L001_microbial_2.fastq %,ENRIQ_58_S59_L001_microbial_1.fastq %,ENRIQ_58_S59_L001_microbial_2.fastq %,ENRIQ_59_S60_L001_microbial_1.fastq %,ENRIQ_59_S60_L001_microbial_2.fastq %,ENRIQ_5_S6_L001_microbial_1.fastq %,ENRIQ_5_S6_L001_microbial_2.fastq %,ENRIQ_60_S61_L001_microbial_1.fastq %,ENRIQ_60_S61_L001_microbial_2.fastq %,ENRIQ_61_S62_L001_microbial_1.fastq %,ENRIQ_61_S62_L001_microbial_2.fastq %,ENRIQ_62_S63_L001_microbial_1.fastq %,ENRIQ_62_S63_L001_microbial_2.fastq %,ENRIQ_6_S7_L001_microbial_1.fastq %,ENRIQ_6_S7_L001_microbial_2.fastq %,ENRIQ_7_S8_L001_microbial_1.fastq %,ENRIQ_7_S8_L001_microbial_2.fastq %,ENRIQ_8_S9_L001_microbial_1.fastq %,ENRIQ_8_S9_L001_microbial_2.fastq %,ENRIQ_9_S10_L001_microbial_1.fastq %,ENRIQ_9_S10_L001_microbial_2.fastq %
 Bacterial checkpoint control,30,23.33333333,21,21,31,31,17,20,6,7,18,24,14,13,8,11,13,15,37,35.33333333,18,14,36,35,42,31,15,19,21,15.33333333,25.33333333,19.33333333,26,25,10,7,27,34,21,22,13,20,10,9,11.33333333,10.33333333,8,6,47.33333333,38,41,34.33333333,34,40,43.33333333,42.33333333,62.33333333,59,12,11,5,4,10,11,11,4,9,10,6,6,10,12,24,26,25,19,9,9,2,5,5,4,9,7,5,3,15,14,20,22,13,12,2,2,6,4,10,10,9,9,16,14,8,14,1,2,3,2,16,16,2,1,19,16,13,10,12,17,17,13,12,17,42,39,0.006514333,0.005092891,0.006737874,0.006779814,0.006014454,0.006061613,0.003222621,0.00380608,0.002610409,0.003065684,0.003687014,0.004947923,0.004756744,0.004450074,0.002467651,0.00341245,0.002572413,0.00298656,0.008394077,0.008065111,0.004915414,0.003847782,0.006674503,0.006523425,0.012846079,0.009541926,0.005733331,0.007320024,0.007011171,0.005146381,0.006903512,0.005298705,0.003738931,0.003621866,0.008868157,0.006255418,0.00341303,0.004329252,0.004596846,0.00484652,0.003560542,0.005494249,0.004834187,0.004368953,0.004104986,0.003771372,0.002999839,0.002264313,0.008546515,0.006896765,0.007845464,0.006622061,0.005036298,0.005956458,0.009095349,0.008902254,0.006510491,0.006183274,0.003500001,0.003229111,0.004052455,0.003271582,0.002424954,0.002681664,0.004396237,0.001607988,0.001055941,0.001180646,0.000731832,0.000735826,0.001148388,0.001385387,0.004235979,0.004616592,0.00208534,0.001594587,0.002601126,0.002608499,0.000442276,0.001110958,0.000829823,0.000667325,0.001366697,0.001068949,0.001619591,0.000978104,0.005646464,0.005308137,0.002678054,0.002958524,0.002180754,0.002024496,0.000428685,0.00042984,0.000962003,0.000645397,0.00101142,0.001016503,0.001977965,0.001985699,0.003031784,0.002670752,0.001691808,0.002974249,0.000159687,0.000321344,0.00042969,0.000290232,0.006616601,0.006654965,0.000702654,0.000353373,0.006926874,0.005872141,0.006165667,0.004776941,0.004282747,0.006109701,0.007297046,0.005584096,0.005151143,0.00734557,0.005641059,0.005279145
 Tartronate-semialdehyde related area (links to pyridoxine and aldorate metabolism),1,2,0,2,2,2,30,32,15,14,24,28.5,11,12,22,19.5,18,15,14.5,14.5,0,0,12.5,13.5,17,17,6,6,10.14285714,9.142857143,9,10,38,41,8,6,41.5,37.5,12,14,13.5,15,2,2,11,11,3,5,14,13,19,18,17.5,17,15,12.5,24.5,27,21.14285714,17.64285714,19,19,44.5,40.5,0,0,235,233.2,223.6666667,216.6666667,208.3928571,208.8928571,18,17.16666667,150.7857143,152.2857143,40.5,37.5,120,121,167.8333333,167.9761905,179.1428571,181.6428571,45,41,1,1,105.6428571,104.6428571,72.53571429,68.28571429,133.7261905,132.2261905,176,169.5,306.5357143,295.6428571,106.7857143,99.78571429,62.25,66.75,50.5,48,164.3095238,153.3095238,176,172,0,3,58.75,53.75,1.5,0,0,0,3,2,0,1.2,1,2,5,3,0.000217144,0.000436533,0,0.000645697,0.000388029,0.000391072,0.005686977,0.006089728,0.006526024,0.006131369,0.004916018,0.005875659,0.003737441,0.00410776,0.006786039,0.006049344,0.003561803,0.00298656,0.003289571,0.003309739,0,0,0.002317536,0.002516178,0.005199604,0.005232669,0.002293333,0.002311586,0.003386348,0.00306865,0.002452563,0.00274071,0.005464591,0.00593986,0.007094526,0.005361787,0.005245953,0.004774911,0.002626769,0.003084149,0.003697485,0.004120687,0.000966837,0.000970878,0.003984251,0.004014686,0.00112494,0.001886928,0.002527842,0.002359419,0.003635703,0.00347176,0.002592212,0.002531495,0.00314839,0.002628618,0.002558936,0.002829634,0.006166669,0.005179159,0.015399329,0.015540016,0.010791044,0.009873401,0,0,0.027571804,0.027532663,0.027281081,0.0265715,0.023931581,0.024116453,0.003176985,0.003048134,0.012577582,0.012780676,0.011705067,0.010868746,0.026536578,0.026885185,0.027854398,0.028023682,0.027203777,0.027738129,0.014576315,0.013367415,0.000376431,0.000379153,0.014145862,0.014072201,0.01216789,0.011520349,0.028663208,0.028418078,0.02821874,0.027348679,0.031003633,0.030052183,0.023468717,0.022016039,0.011795536,0.012733762,0.010679536,0.010197426,0.026238055,0.024632547,0.025208471,0.024959984,0,0.001247806,0.020640469,0.018993805,0.000546858,0,0,0,0.001070687,0.000718788,0,0.000515455,0.000429262,0.000864185,0.000671555,0.000406088
-,102643.1097,102108.1491,69271.95179,68682.82384,114569.9181,113520.7094,119271.3885,118997.458,51046.3938,50676.68003,108348.726,107762.1312,65064.66575,64623.53177,72733.14722,72288.97075,112137.8469,111421.2905,97161.62168,96555.97479,81314.32174,81044.45628,118328.8344,117857.8181,71712.88198,71331.56374,58018.32876,57759.04124,66038.01792,65759.68852,80567.08632,80113.26934,156774.3329,155316.7033,25249.21534,25047.60568,175246.289,173966.7536,101345.6033,100476.0618,81805.18503,81510.93905,45732.93644,45649.95731,61558.5024,61103.31661,58943.70403,58589.23935,122834.1909,122191.6869,115297.9041,114597.0094,149301.8085,148706.9525,105978.518,105686.8265,211000.1066,210382.7691,75450.49483,74934.06051,27821.39374,27557.61985,90778.33964,90315.27944,55205.74588,54968.89495,197559.3477,196246.8489,188625.379,187686.6989,201076.409,199816.3684,123101.3582,122115.6663,263674.9525,261999.8153,76172.58001,75894.88826,105354.0195,104930.8731,138137.0057,137339.2937,153595.5314,152622.6708,67948.45829,67539.69271,59151.65521,58507.14625,167755.8596,166687.9021,131599.3099,130802.8115,107934.969,107694.328,142616.0372,141906.7541,227618.9934,226449.506,102613.3671,102194.0162,114888.8606,114098.3657,103368.331,103025.692,146010.6773,144837.188,161052.0585,159041.548,53796.72478,53485.893,65933.02347,65474.06862,60005.24965,59634.19677,46093.44706,45734.57598,62789.72876,62292.27067,52015.60508,51854.23939,51961.53019,51743.70191,166388.627,165189.1644,22.28837858,22.28681322,22.22598567,22.1741327,22.22824235,22.19737579,22.60978966,22.64569352,22.20866473,22.19410164,22.19351208,22.21661413,22.10685201,22.12149788,22.43499968,22.42568482,22.18960802,22.18442818,22.04276026,22.0396609,22.20519716,22.27438429,21.93850454,21.96676,21.93403293,21.95614523,22.17588666,22.25250277,22.04780214,22.07115717,21.95509801,21.95672127,22.54493661,22.50144922,22.39140085,22.38331919,22.15262171,22.1513524,22.18429046,22.13450893,22.40544298,22.39206934,22.10815839,22.16028102,22.29677689,22.30096886,22.10270099,22.11073222,22.17896238,22.17703394,22.06257315,22.10296265,22.11554284,22.144169,22.24411315,22.22482604,22.03819882,22.04837931,22.00640349,21.99731118,22.5489891,22.53925477,22.01332746,22.01775248,22.06341207,22.09733755,23.17901113,23.16980391,23.00702303,23.01746348,23.09136906,23.06858224,21.72728379,21.68300816,21.99408201,21.98850179,22.01494203,21.9968606,23.29779336,23.31475954,22.9258579,22.91248926,23.32428246,23.30654408,22.00973643,22.02027045,22.26651128,22.18314069,22.46296046,22.41591768,22.07582816,22.06748516,23.13505271,23.14568537,22.86616416,22.89653231,23.02183892,23.01865852,22.55174403,22.54739006,21.76989146,21.76631413,21.85991643,21.88743571,23.31597177,23.27127987,23.06747828,23.07950306,22.24696661,22.24667169,23.16406045,23.13677611,21.87625309,21.88627746,21.86129482,21.84713597,22.40937663,22.3874811,22.32707293,22.2737751,22.30510658,22.35805848,22.34781254,22.36044979
"A bicyclomycin resistance protein, a helicase, and a pseudouridine synthase",2,0,1.5,0,2.25,1.25,51.08333333,53.79166667,24.83333333,22.83333333,50.25,47.75,16.5,15.25,26.5,27.33333333,26.58333333,26.16666667,21.11904762,22.20238095,2,3,38.06666667,35.98333333,22.75,22.83333333,11.83333333,11.5,19.5,18.5,19.58333333,18.25,52.33333333,50.5,9.9,11.4,87.20833333,84.125,22,22,26.83333333,21.08333333,0,0.5,16.33333333,18.08333333,22.5,21,33.875,33.375,23.83333333,25.33333333,31.25,27.83333333,22.58333333,22.5,52.91666667,51.58333333,27.5,26.25,23.91666667,23.66666667,97.66666667,98.5,1,0,525.077381,515.8690476,488.0916667,494.175,448.5416667,455.5416667,34.41666667,32.41666667,293.8333333,282.4166667,62.875,62.625,272.9583333,272.9107143,432.0416667,433.0833333,384.4166667,385.8333333,58.10833333,58.275,0,0,191.5416667,192.0416667,118.0416667,121.875,269.8035714,265.6369048,394.3583333,390.525,630.15,631.3166667,211.8166667,212.9666667,117.375,110.7083333,77.91666667,78.33333333,375.477381,363.5440476,453.525,447.775,1,3.25,132.6666667,126.75,1,2,2,2,0,0,1.5,0,2,3,3,2,0.000434289,0,0.000481277,0,0.000436533,0.00024442,0.009683659,0.01023677,0.010804195,0.009999971,0.010292913,0.009844305,0.005606162,0.005220279,0.008174093,0.008479422,0.005260256,0.005209889,0.004791214,0.005067868,0.000546157,0.000824525,0.007057669,0.006706702,0.006958293,0.007028193,0.004522961,0.004430541,0.006510373,0.006209221,0.005336596,0.005001795,0.007525796,0.007316169,0.008779476,0.010187394,0.011023875,0.010711716,0.004815743,0.00484652,0.007349323,0.005791854,0,0.00024272,0.00591601,0.006599901,0.008437047,0.007925097,0.006116476,0.006057356,0.004560574,0.004886181,0.004628951,0.004144702,0.004740076,0.004731513,0.005526955,0.005405998,0.008020837,0.007705834,0.019384243,0.019356861,0.023683715,0.024013087,0.000399658,0,0.061605662,0.060905868,0.059533538,0.060604481,0.051509977,0.05259179,0.006074512,0.005755943,0.024509702,0.023701999,0.018171755,0.018150806,0.060361502,0.060638471,0.071703638,0.072251844,0.058375676,0.058919435,0.018822342,0.018999661,0,0,0.025647944,0.025825451,0.019801529,0.020561292,0.057830376,0.057090734,0.063228951,0.063010872,0.063734628,0.064173524,0.046551784,0.046987511,0.022240981,0.021119605,0.016477501,0.016641633,0.059958766,0.058411347,0.064958363,0.064979401,0.000413538,0.00135179,0.0466094,0.044790043,0.000364572,0.000734018,0.000948564,0.000955388,0,0,0.000643857,0,0.000858524,0.001296277,0.000402933,0.000270725
ABC transporters,4431.166667,4381.916667,3088.666667,3088.833333,4973.833333,4903.583333,5074.883333,5049.9,2470.8,2444.25,5261.042857,5216.52619,3182.15,3102.7,3374.25,3368.366667,5385.566667,5353.866667,4702.883333,4674.3,3537.866667,3504.666667,5741.422222,5716.222222,3611.633333,3565.959524,2742.433333,2711.933333,3097.222222,3108.322222,4157.633333,4106.75,6665.133333,6583.142857,1190.716667,1166.533333,8342.2,8311.583333,5030.377778,5020.977778,3616.266667,3572.666667,2067.333333,2012.916667,3053.533333,3022.166667,2734.816667,2719.6,5832.516667,5801.05,5510.216667,5494.7,6843.366667,6803.283333,4822.766667,4827.583333,10090.83333,10054.83333,3719.85,3753.591667,1356.083333,1334.783333,4765.983333,4676.466667,2375.25,2344.983333,9356.894444,9293.505556,10059.27857,9980.861905,10098.01111,9985.813492,6341.6,6336.733333,13605.33333,13515.15238,4039.616667,3981.683333,4882.57619,4793.82619,7387.895238,7398.909524,7289.352381,7259.909524,3499.866667,3519.55,2600.666667,2589.583333,8171.35,8160.65,6809.183333,6755,4914.598413,4911.35119,7676.133333,7589.45,11599.48889,11395.33968,5201.216667,5160.854762,6180.75,6068.659524,5503.035714,5461.302381,6747.952381,6689.363492,8436.922222,8306.79127,2309.166667,2335,2969.45,2969.142857,2757.033333,2709.666667,2073.666667,2052.5,2628.333333,2578.5,2234.833333,2248.333333,2192,2185.5,6994.2,6878.916667,0.962203118,0.956426682,0.991002264,0.997224581,0.964996524,0.958826654,0.962024893,0.961016223,1.074966609,1.070471327,1.077640897,1.075457104,1.081190817,1.062095642,1.040808772,1.044944041,1.065684928,1.065976439,1.066928774,1.06694575,0.966115503,0.963228032,1.064476111,1.065409862,1.104650689,1.097616834,1.04821859,1.044811387,1.034055002,1.043257197,1.132984343,1.125540948,0.958479655,0.953730356,1.055946247,1.042450456,1.054525045,1.05832182,1.101136686,1.106103041,0.990451358,0.981455994,0.99938767,0.977148756,1.106004025,1.103004689,1.025501129,1.026337737,1.0531202,1.052854625,1.054395214,1.059793353,1.013683425,1.013086835,1.012263329,1.015189909,1.053951085,1.053759204,1.084956702,1.101887758,1.099093331,1.091713355,1.155728913,1.140064961,0.94928741,0.94267655,1.097814723,1.09723393,1.226950769,1.224029863,1.159643255,1.152851299,1.119286943,1.125158177,1.13487009,1.134267793,1.167505771,1.154024141,1.079723885,1.065147955,1.226129346,1.234369499,1.106926174,1.108638713,1.133670208,1.147494751,0.978971315,0.981847434,1.094165726,1.097430925,1.142242777,1.139622769,1.053407384,1.055548528,1.230743248,1.224551207,1.173195439,1.158339612,1.143091882,1.138655762,1.171168867,1.157705886,1.163759728,1.160233942,1.077558642,1.074793375,1.208419948,1.205449878,0.954927162,0.971208958,1.043248371,1.049215284,1.005138039,0.994471623,0.983502889,0.980467089,0.938040548,0.926697958,0.959275332,0.965762329,0.940942144,0.944337862,0.939397562,0.93114867
